id	trait	ncase	group_name	year	author	consortium	sex	pmid	population	unit	sample_size	build	ncontrol	category	subcategory	ontology	note	mr	nsnp	priority	sd	N
eqtl-a-ENSG00000101152	ENSG00000101152		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	17416	0		31470
eqtl-a-ENSG00000101182	ENSG00000101182		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	21427	0		31470
eqtl-a-ENSG00000101187	ENSG00000101187		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	21459	0		31470
eqtl-a-ENSG00000101210	ENSG00000101210		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19670	0		31470
eqtl-a-ENSG00000101213	ENSG00000101213		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19498	0		31470
eqtl-a-ENSG00000101216	ENSG00000101216		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19123	0		31470
eqtl-a-ENSG00000101265	ENSG00000101265		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	20586	0		31470
eqtl-a-ENSG00000101290	ENSG00000101290		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	20562	0		31470
eqtl-a-ENSG00000101298	ENSG00000101298		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19974	0		31470
eqtl-a-ENSG00000101346	ENSG00000101346		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	17187	0		31470
eqtl-a-ENSG00000101347	ENSG00000101347		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	16128	0		31470
eqtl-a-ENSG00000101350	ENSG00000101350		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	17185	0		31470
eqtl-a-ENSG00000101361	ENSG00000101361		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19517	0		31470
eqtl-a-ENSG00000101384	ENSG00000101384		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19180	0		31470
eqtl-a-ENSG00000101412	ENSG00000101412		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	16680	0		31470
eqtl-a-ENSG00000101460	ENSG00000101460		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	15942	0		31470
eqtl-a-ENSG00000101544	ENSG00000101544		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	15890	0		31470
eqtl-a-ENSG00000101558	ENSG00000101558		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	20292	0		31470
eqtl-a-ENSG00000101773	ENSG00000101773		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	17310	0		31470
eqtl-a-ENSG00000102189	ENSG00000102189		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	17970	0		31470
eqtl-a-ENSG00000102524	ENSG00000102524		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	20714	0		31470
eqtl-a-ENSG00000102575	ENSG00000102575		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	18210	0		31470
eqtl-a-ENSG00000102837	ENSG00000102837		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	17666	0		31470
eqtl-a-ENSG00000102871	ENSG00000102871		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	15532	0		31470
eqtl-a-ENSG00000102878	ENSG00000102878		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	15499	0		31470
eqtl-a-ENSG00000102882	ENSG00000102882		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	14666	0		31470
eqtl-a-ENSG00000102908	ENSG00000102908		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	16870	0		31470
eqtl-a-ENSG00000102921	ENSG00000102921		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	16967	0		31470
eqtl-a-ENSG00000102934	ENSG00000102934		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19603	0		31470
eqtl-a-ENSG00000102974	ENSG00000102974		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	15460	0		31470
eqtl-a-ENSG00000102984	ENSG00000102984		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	16936	0		31470
eqtl-a-ENSG00000103044	ENSG00000103044		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	17073	0		31470
eqtl-a-ENSG00000103148	ENSG00000103148		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	16574	0		31470
eqtl-a-ENSG00000103168	ENSG00000103168		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	25185	0		31470
eqtl-a-ENSG00000103202	ENSG00000103202		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	18329	0		31470
eqtl-a-ENSG00000103351	ENSG00000103351		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19011	0		31470
eqtl-a-ENSG00000103363	ENSG00000103363		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19064	0		31470
eqtl-a-ENSG00000103485	ENSG00000103485		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	14643	0		31470
eqtl-a-ENSG00000103490	ENSG00000103490		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	14570	0		31470
eqtl-a-ENSG00000103495	ENSG00000103495		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	14826	0		31470
eqtl-a-ENSG00000103496	ENSG00000103496		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	14802	0		31470
eqtl-a-ENSG00000103647	ENSG00000103647		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	17485	0		31470
eqtl-a-ENSG00000103740	ENSG00000103740		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19005	0		31470
eqtl-a-ENSG00000104081	ENSG00000104081		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	18022	0		31470
eqtl-a-ENSG00000104147	ENSG00000104147		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	17300	0		31470
eqtl-a-ENSG00000104154	ENSG00000104154		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	18310	0		31470
eqtl-a-ENSG00000104218	ENSG00000104218		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	17036	0		31470
eqtl-a-ENSG00000104361	ENSG00000104361		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	17318	0		31470
eqtl-a-ENSG00000104432	ENSG00000104432		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	18715	0		31470
eqtl-a-ENSG00000104450	ENSG00000104450		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	17107	0		31470
eqtl-a-ENSG00000104490	ENSG00000104490		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	18569	0		31470
eqtl-a-ENSG00000104517	ENSG00000104517		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	18931	0		31470
eqtl-a-ENSG00000104529	ENSG00000104529		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	18885	0		31470
eqtl-a-ENSG00000104549	ENSG00000104549		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	18881	0		31470
eqtl-a-ENSG00000104695	ENSG00000104695		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	18485	0		31470
eqtl-a-ENSG00000104714	ENSG00000104714		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	21642	0		31470
eqtl-a-ENSG00000104728	ENSG00000104728		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	25624	0		31470
eqtl-a-ENSG00000104738	ENSG00000104738		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	15327	0		31470
eqtl-a-ENSG00000104783	ENSG00000104783		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	20536	0		31470
eqtl-a-ENSG00000104892	ENSG00000104892		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19006	0		31470
eqtl-a-ENSG00000104894	ENSG00000104894		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	18807	0		31470
eqtl-a-ENSG00000105053	ENSG00000105053		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19284	0		31470
eqtl-a-ENSG00000105085	ENSG00000105085		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	20029	0		31470
eqtl-a-ENSG00000105088	ENSG00000105088		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	18984	0		31470
eqtl-a-ENSG00000105135	ENSG00000105135		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	20520	0		31470
eqtl-a-ENSG00000105146	ENSG00000105146		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19410	0		31470
eqtl-a-ENSG00000105171	ENSG00000105171		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	20127	0		31470
eqtl-a-ENSG00000105173	ENSG00000105173		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19719	0		31470
eqtl-a-ENSG00000105185	ENSG00000105185		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	18999	0		31470
eqtl-a-ENSG00000105220	ENSG00000105220		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19196	0		31470
eqtl-a-ENSG00000105248	ENSG00000105248		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19841	0		31470
eqtl-a-ENSG00000105287	ENSG00000105287		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	18011	0		31470
eqtl-a-ENSG00000105329	ENSG00000105329		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	17548	0		31470
eqtl-a-ENSG00000105364	ENSG00000105364		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	18620	0		31470
eqtl-a-ENSG00000105366	ENSG00000105366		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	20674	0		31470
eqtl-a-ENSG00000105379	ENSG00000105379		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	20485	0		31470
eqtl-a-ENSG00000105404	ENSG00000105404		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	17731	0		31470
eqtl-a-ENSG00000105438	ENSG00000105438		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19756	0		31470
eqtl-a-ENSG00000105443	ENSG00000105443		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19802	0		31470
eqtl-a-ENSG00000105483	ENSG00000105483		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19552	0		31470
eqtl-a-ENSG00000105492	ENSG00000105492		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	20804	0		31470
eqtl-a-ENSG00000105507	ENSG00000105507		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19142	0		31470
eqtl-a-ENSG00000105538	ENSG00000105538		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19891	0		31470
eqtl-a-ENSG00000105641	ENSG00000105641		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19040	0		31470
eqtl-a-ENSG00000105655	ENSG00000105655		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	18488	0		31470
eqtl-a-ENSG00000105726	ENSG00000105726		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	18864	0		31470
eqtl-a-ENSG00000105767	ENSG00000105767		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	20548	0		31470
eqtl-a-ENSG00000105793	ENSG00000105793		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19060	0		31470
eqtl-a-ENSG00000105821	ENSG00000105821		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	17834	0		31470
eqtl-a-ENSG00000105856	ENSG00000105856		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	17854	0		31470
eqtl-a-ENSG00000105879	ENSG00000105879		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	17566	0		31470
eqtl-a-ENSG00000105974	ENSG00000105974		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	16582	0		31470
eqtl-a-ENSG00000105982	ENSG00000105982		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	21064	0		31470
eqtl-a-ENSG00000106100	ENSG00000106100		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	18614	0		31470
eqtl-a-ENSG00000106144	ENSG00000106144		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	16111	0		31470
eqtl-a-ENSG00000106261	ENSG00000106261		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	15909	0		31470
eqtl-a-ENSG00000106268	ENSG00000106268		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	22469	0		31470
eqtl-a-ENSG00000106290	ENSG00000106290		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	16003	0		31470
eqtl-a-ENSG00000106330	ENSG00000106330		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	17427	0		31470
eqtl-a-ENSG00000106336	ENSG00000106336		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	17347	0		31470
eqtl-a-ENSG00000106355	ENSG00000106355		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19614	0		31470
eqtl-a-ENSG00000106397	ENSG00000106397		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	18116	0		31470
eqtl-a-ENSG00000106459	ENSG00000106459		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	17351	0		31470
eqtl-a-ENSG00000106546	ENSG00000106546		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19831	0		31470
eqtl-a-ENSG00000106571	ENSG00000106571		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19086	0		31470
eqtl-a-ENSG00000106588	ENSG00000106588		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	18946	0		31470
eqtl-a-ENSG00000106608	ENSG00000106608		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	17645	0		31470
eqtl-a-ENSG00000106617	ENSG00000106617		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	18733	0		31470
eqtl-a-ENSG00000106665	ENSG00000106665		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	14792	0		31470
eqtl-a-ENSG00000106701	ENSG00000106701		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	18961	0		31470
eqtl-a-ENSG00000106780	ENSG00000106780		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	16970	0		31470
eqtl-a-ENSG00000106799	ENSG00000106799		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	17539	0		31470
eqtl-a-ENSG00000106829	ENSG00000106829		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19182	0		31470
eqtl-a-ENSG00000106853	ENSG00000106853		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19337	0		31470
eqtl-a-ENSG00000107164	ENSG00000107164		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	18752	0		31470
eqtl-a-ENSG00000107185	ENSG00000107185		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	17274	0		31470
eqtl-a-ENSG00000107223	ENSG00000107223		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	18655	0		31470
eqtl-a-ENSG00000107249	ENSG00000107249		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	20711	0		31470
eqtl-a-ENSG00000107282	ENSG00000107282		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	18168	0		31470
eqtl-a-ENSG00000107521	ENSG00000107521		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	17956	0		31470
eqtl-a-ENSG00000107560	ENSG00000107560		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	18463	0		31470
eqtl-a-ENSG00000107731	ENSG00000107731		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	20678	0		31470
eqtl-a-ENSG00000107738	ENSG00000107738		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19498	0		31470
eqtl-a-ENSG00000107819	ENSG00000107819		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	16463	0		31470
eqtl-a-ENSG00000107833	ENSG00000107833		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	15830	0		31470
eqtl-a-ENSG00000107862	ENSG00000107862		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	15802	0		31470
eqtl-a-ENSG00000107864	ENSG00000107864		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	16707	0		31470
eqtl-a-ENSG00000107882	ENSG00000107882		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	15788	0		31470
eqtl-a-ENSG00000108061	ENSG00000108061		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19204	0		31470
eqtl-a-ENSG00000108187	ENSG00000108187		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	18931	0		31470
eqtl-a-ENSG00000108256	ENSG00000108256		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	15183	0		31470
eqtl-a-ENSG00000108349	ENSG00000108349		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	17583	0		31470
eqtl-a-ENSG00000108370	ENSG00000108370		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	17517	0		31470
eqtl-a-ENSG00000108395	ENSG00000108395		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	15452	0		31470
eqtl-a-ENSG00000108406	ENSG00000108406		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	15282	0		31470
eqtl-a-ENSG00000108557	ENSG00000108557		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	17566	0		31470
eqtl-a-ENSG00000108587	ENSG00000108587		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	15723	0		31470
eqtl-a-ENSG00000108669	ENSG00000108669		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	20572	0		31470
eqtl-a-ENSG00000108679	ENSG00000108679		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	20472	0		31470
eqtl-a-ENSG00000108788	ENSG00000108788		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	16531	0		31470
eqtl-a-ENSG00000108813	ENSG00000108813		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	17637	0		31470
eqtl-a-ENSG00000108840	ENSG00000108840		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	17074	0		31470
eqtl-a-ENSG00000108953	ENSG00000108953		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	20259	0		31470
eqtl-a-ENSG00000108961	ENSG00000108961		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	18498	0		31470
eqtl-a-ENSG00000108984	ENSG00000108984		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	17292	0		31470
eqtl-a-ENSG00000109046	ENSG00000109046		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	14413	0		31470
eqtl-a-ENSG00000109083	ENSG00000109083		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	15532	0		31470
eqtl-a-ENSG00000109089	ENSG00000109089		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19081	0		31470
eqtl-a-ENSG00000109111	ENSG00000109111		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	15356	0		31470
eqtl-a-ENSG00000109180	ENSG00000109180		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	14963	0		31470
eqtl-a-ENSG00000109184	ENSG00000109184		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	14284	0		31470
eqtl-a-ENSG00000109332	ENSG00000109332		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	18406	0		31470
eqtl-a-ENSG00000109445	ENSG00000109445		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	18158	0		31470
eqtl-a-ENSG00000109452	ENSG00000109452		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	17961	0		31470
eqtl-a-ENSG00000109606	ENSG00000109606		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19520	0		31470
eqtl-a-ENSG00000109685	ENSG00000109685		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19289	0		31470
eqtl-a-ENSG00000109787	ENSG00000109787		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19563	0		31470
eqtl-a-ENSG00000109854	ENSG00000109854		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	20164	0		31470
eqtl-a-ENSG00000109920	ENSG00000109920		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	17276	0		31470
eqtl-a-ENSG00000110013	ENSG00000110013		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19600	0		31470
eqtl-a-ENSG00000110057	ENSG00000110057		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	18329	0		31470
eqtl-a-ENSG00000110079	ENSG00000110079		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	18030	0		31470
eqtl-a-ENSG00000110080	ENSG00000110080		public	2018	Vosa U	NA	Males and Females		European	NA	31470	HG19/GRCh37		NA	NA	NA	NA	1	19262	0		31470
